window,month,V,L,S,C,BIS
ai,2022-11,-0.12196067241323007,-0.5826916409059245,-0.6681984124712244,0.3582361476598132,-0.25365364453264144
ai,2022-12,-0.15371629420648417,-0.7660000876803693,-0.46243382005915334,0.2676060890531108,-0.278636028223224
ai,2023-01,-0.16684945279949207,-1.1459806367842544,-0.22916646790250728,0.28244301449893694,-0.3148883857468292
ai,2023-02,-0.03164433449752479,-1.119815562272573,-0.4771491672671487,0.5504999542947011,-0.2695272774356363
ai,2023-03,-0.2973233111296414,-0.6703696140576665,-0.3387259469585907,0.6519066677947991,-0.16362805108777484
ai,2023-04,-0.10045296525219659,-0.1399334158469674,-0.07236280153119633,0.6312872100906741,0.07963450686507845
ai,2023-05,-0.11332729980805287,0.49409053213957177,-0.0789336052395667,0.8113645999352452,0.2782985567567994
ai,2023-06,0.1881684702749907,0.709970152443874,0.16110125685742807,1.0553820831710774,0.5286554906868426
ai,2023-07,0.43208678566842856,0.2909799503007906,0.21858172772132317,1.0782710848795851,0.5049798871425318
ai,2023-08,0.30472173273611675,-0.27605268344284917,0.1767166457398549,0.9820014638349545,0.2968467897170192
ai,2023-09,0.3855780248845243,-0.6276079674552535,0.2669371011293048,0.7637064945899876,0.1971534132871408
ai,2023-10,-0.21548328201405884,-0.6154178753341314,-1.5003289290747481,0.9766881623206656,-0.3386354810255682
ai,2023-11,0.14153238925371722,-0.5741487568336048,-0.4937407405101261,1.037323581991256,0.027741618475310592
ai,2023-12,0.5374809414825824,-0.620032918677274,-0.17116375308738002,1.0649394423015,0.20280592800485708
ai,2024-01,0.6727423765078792,-0.7530749096180486,-0.476006617097015,1.0572900223081545,0.12523771802524253
ai,2024-02,0.964230365503996,-0.8126987307850873,-0.3056433346346479,1.0820262146411217,0.23197862868134564
ai,2024-03,1.153274943982432,-0.8551756970929354,-0.09061718749955572,1.015229441789575,0.305677875294879
ai,2024-04,0.9272637134424218,-0.7541275475193427,-0.7016324166607244,0.9547332497854355,0.10655924976194753
ai,2024-05,1.127302449960321,-0.7444805082987267,0.024587944993116895,1.0487995704599962,0.3640523642786768
ai,2024-06,1.4027919715162809,-0.6279746560093945,0.31231271813160544,1.2361284994189372,0.5808146332643572
ai,2024-07,1.567663533964944,-0.42244616141229724,0.48505225504737837,1.2536246312018844,0.7209735647004774
ai,2024-08,1.4266652713594759,-0.5561100282339884,-0.5945048036159574,0.9758741657163794,0.3129811513064774
ai,2024-09,1.5757506937444719,-0.7175892913479868,-0.31238602421110023,0.8997662807946794,0.36138541474501606
ai,2024-10,1.7961768135249174,-0.8830435659378939,-0.4828200814817004,0.9758946585206275,0.35155195615648765
ai,2024-11,1.9679522957798612,-0.7721591856545438,-0.15278165733689972,1.0633203823659607,0.5265829587885946
ai,2024-12,2.017820884852536,-0.7435188302628808,-0.3313746645823662,1.2952269969513575,0.5595385967396617
ai,2025-01,1.8149188543513737,-0.9151265108659914,0.026560559071768894,1.2438973767375716,0.5425625698236807
ai,2025-02,1.7882902432945291,-1.0412446922101908,-0.3316420494784137,1.123161948317302,0.3846413624808067
ai,2025-03,1.1104487175420144,-1.0114528555758855,-1.2379452648521978,0.8099916711626934,-0.08223943293084388
ai,2025-04,0.5059888770850635,-1.0216573461128395,-1.464993837395712,0.7056565465925558,-0.31875143995773303
ai,2025-05,1.1616114849039538,-1.057280382260761,-0.9611281174809352,0.9977054790737491,0.03522711605900167
ai,2025-06,1.4225071607290867,-1.1380377209557144,-1.5024711733581064,1.1445933671667732,-0.01835209160449025
ai,2025-07,1.7592940826657093,-1.1497136280229086,-0.15799593096344328,1.2414473616901696,0.42325797134238174
ai,2025-08,1.8232556278237497,-1.051203567995506,-0.172069299382871,1.3281185337896226,0.48202532355874883
ai,2025-09,1.9863594215007496,-0.8941642225715503,-0.009301743095947362,1.406752632444648,0.622411522069475
ai,2025-10,2.130660847462452,-0.45050796939333615,-0.5494492165480255,1.51866040619349,0.6623410169286451
ai,2025-11,2.041458696465918,-0.298731301458613,0.0040926358081521536,1.4942870546353841,0.8102767713627103
ai,2025-12,2.104654672486464,-0.2567247082939752,-0.06911307049945783,1.4565772424942143,0.8088485340468112
ai,2026-01,2.0815023274919073,0.016136577262088128,-0.602017891643392,1.3844153432955897,0.7200090891015483
ai,2026-02,1.887727338884984,0.08213968018821186,-0.16765073674454586,1.1442207228590378,0.736609251296922
ai,2026-03,1.3474736061859252,0.1696137600905812,-3.12155957185838,1.144277579090452,-0.11504865662285546
ai,2026-04,1.6134520033327862,0.2750333509151962,-1.687872088445052,1.3684694207778452,0.39227067164519386
ai,2026-05,2.1283205658889535,-0.05299495863651303,-0.8864413955182299,1.7375715990951768,0.7316139527073469
ai,2026-06,2.1371056853502615,-0.051980910027571686,-0.5881546166134858,1.6272688358316607,0.7810597486352161
ai,2026-07,2.1434756409761166,-0.051826865202061013,0.2229803807290992,1.374831184768566,0.9223650853179302
ai,2026-08,2.3936880465107997,-0.05167282362067684,0.4907203411397857,NA,0.9442451880099695
